Company,TypeName,Inches,Ram,OpSys,Weight,SSD,HDD,Flash,Hybrid,Cpu_Brand,Cpu_Model,Cpu_ClockSpeed,Gpu_Brand,Gpu_Series,Gpu_Model,ScreenType,ScreenWidth,Touchscreen,Price
Dell,Notebook,14.0,8,Windows,1.6,256,0,0,0,Intel,Core i5,2.8,Intel,HD,Graphics 620,Standard Display,1920,False,64202.4
HP,Ultrabook,12.5,8,Windows,1.09,240,0,0,0,Intel,Other,1.2,Intel,HD,Graphics 515,Touchscreen Display,3840,True,165168.0
Lenovo,Notebook,15.6,6,Windows,2.2,256,0,0,0,Intel,Core i7,2.7,Nvidia,GeForce,940MX,Standard Display,1920,False,42037.92
HP,Notebook,15.6,8,Windows,2.04,256,0,0,0,Intel,Core i7,2.7,Nvidia,GeForce,930MX,Standard Display,1920,False,54291.78719999999
Acer,Notebook,15.6,4,Windows,2.4,0,1024,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Standard Display,1920,False,26586.72
Lenovo,Notebook,13.3,4,Windows,1.44,128,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,False,46939.68
HP,Notebook,13.3,8,Windows,1.49,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,False,51148.8
MSI,Gaming,17.3,16,Windows,2.7,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050 Ti,Standard Display,1920,False,85194.72
Dell,Gaming,15.6,16,Windows,2.6,128,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050 Ti,Standard Display,1920,False,71874.72
MSI,Gaming,15.6,8,Windows,2.2,128,1024,0,0,Intel,Core i5,2.5,Nvidia,GeForce,GTX 1050,Standard Display,1920,False,59668.804800000005
Dell,Notebook,15.6,4,Windows,2.18,0,1024,0,0,Intel,Core i5,2.5,AMD,Radeon,Other,Other,1366,False,36496.2672
HP,Ultrabook,15.6,8,Windows,1.84,256,0,0,0,Intel,Core i7,2.5,AMD,Radeon,Other,Standard Display,1920,False,69103.62719999999
HP,Ultrabook,13.3,8,Windows,1.39,256,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Touchscreen Display,3200,True,61218.72
Toshiba,Notebook,15.6,16,Windows,2.4,256,0,0,0,Intel,Core i7,2.6,Nvidia,GeForce,Other,IPS Display,1920,False,105228.0
Lenovo,2 in 1 Convertible,13.3,8,Windows,1.37,512,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,IPS Display,1920,True,97236.0
Dell,Notebook,15.6,4,Windows,1.95,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,38889.072
Lenovo,Ultrabook,12.5,8,Windows,1.36,256,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,IPS Display,1920,False,87912.0
HP,Notebook,15.6,8,Windows,2.31,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,62071.2
Dell,Notebook,15.6,4,Windows,2.18,0,1024,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,37725.4368
HP,Notebook,14.0,4,Windows,1.95,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,61218.72
Lenovo,Notebook,15.6,4,Windows,2.2,0,1024,0,0,Intel,Other,1.1,Intel,HD,Graphics 505,Other,1366,False,16463.52
HP,Ultrabook,12.5,4,Windows,1.26,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,84129.12
HP,Notebook,15.6,4,No OS,1.86,0,1024,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,Other,1366,False,15392.592
Lenovo,2 in 1 Convertible,13.3,16,Windows,1.3,1024,0,0,0,Intel,Core i7,2.2,Intel,Iris,Other,IPS Display,3200,True,95850.72
Toshiba,Notebook,14.0,4,Windows,1.47,128,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,IPS Display,1920,False,58874.4
HP,Netbook,12.5,8,Windows,1.26,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,88924.31999999999
Dell,Notebook,15.6,4,Windows,2.18,0,1024,0,0,Intel,Core i3,2.0,Intel,HD,Graphics 520,Other,1366,False,29762.208
MSI,Gaming,15.6,8,Windows,2.2,128,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050,Standard Display,1920,False,63882.72
Dell,Ultrabook,14.0,8,Windows,1.36,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,False,87325.92
Dell,Gaming,17.3,16,Windows,4.36,512,1024,0,0,Intel,Core i7,2.7,Nvidia,GeForce,Other,Other,2560,False,146946.24
HP,Gaming,17.3,8,Windows,2.75,128,1024,0,0,Intel,Core i5,2.3,Nvidia,GeForce,Other,IPS Display,1920,False,74538.72
Asus,Notebook,17.3,4,Windows,2.8,0,1024,0,0,Intel,Other,1.6,Nvidia,GeForce,920MX,Other,1600,False,28238.4
Acer,Notebook,15.6,4,Windows,2.23,0,500,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,32980.32
Toshiba,Notebook,15.6,8,Windows,2.2,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,59620.32
Lenovo,2 in 1 Convertible,11.3,8,Windows,1.1,256,0,0,0,Intel,Other,1.2,Intel,HD,Graphics 515,IPS Display,1920,True,69210.72
Lenovo,Gaming,15.6,16,Windows,2.5,512,1024,0,0,AMD,Other,2.1,AMD,Radeon,Other,IPS Display,1920,False,53226.72
Dell,Ultrabook,12.5,8,Windows,1.36,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics,Standard Display,1920,True,78438.816
Lenovo,Notebook,15.6,8,No OS,2.2,0,1024,0,0,Intel,Core i7,2.7,Nvidia,GeForce,920MX,Standard Display,1920,False,36496.8
Dell,Notebook,17.3,4,Windows,2.36,0,1024,0,0,Intel,Core i3,2.0,AMD,Radeon,R7 M445,Other,1600,False,35111.52
Acer,Notebook,14.0,4,Chrome OS,1.68,0,0,32,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,Other,1366,False,18594.72
HP,Workstation,15.6,8,Windows,2.0,8,0,0,0,Intel,Core i7,2.7,Nvidia,Quadro,Other,IPS Display,1920,False,119826.72
Dell,Ultrabook,14.0,8,Windows,1.36,256,0,0,0,Intel,Core i7,2.8,Intel,HD,Graphics 620,Standard Display,1920,False,94572.0
Toshiba,Notebook,13.3,8,Windows,1.2,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,77788.8
Asus,2 in 1 Convertible,12.5,8,Chrome OS,1.2,0,0,64,0,Intel,Other,1.2,Intel,HD,Graphics 515,Standard Display,1920,False,61751.52
Lenovo,Ultrabook,14.0,8,Windows,1.7,256,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,IPS Display,1920,False,79333.3872
Dell,Gaming,17.3,16,Windows,4.36,512,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1070,IPS Display,3840,False,168045.12
Dell,2 in 1 Convertible,13.3,8,Windows,1.24,256,0,0,0,Intel,Core i5,1.2,Intel,HD,Graphics 615,Standard Display,1920,True,101178.72
HP,2 in 1 Convertible,11.6,4,Windows,1.45,256,0,0,0,Intel,Other,1.1,Intel,HD,Graphics 505,Touchscreen Display,1366,True,41292.0
Dell,Ultrabook,13.3,8,Windows,1.3,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,3200,False,67559.04
Acer,2 in 1 Convertible,11.6,4,Chrome OS,1.25,0,0,32,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,IPS Display,1366,True,20725.92
Toshiba,Notebook,13.3,8,Windows,1.2,256,0,0,0,Intel,Core i5,2.4,Intel,HD,Graphics 520,Standard Display,1920,False,81784.8
Lenovo,Ultrabook,12.5,8,Windows,1.36,256,0,0,0,Intel,Core i5,2.6,Intel,HD,Graphics 620,IPS Display,1920,False,93772.8
Acer,Notebook,15.6,12,Windows,2.4,128,1024,0,0,Intel,Core i5,2.5,Nvidia,GeForce,Other,Standard Display,1920,False,53759.52
Toshiba,Ultrabook,12.5,8,Windows,1.1,512,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Standard Display,1920,True,95371.2
HP,Notebook,15.6,8,Windows,2.04,0,1024,0,0,Intel,Core i5,2.5,Nvidia,GeForce,930MX,Other,1366,False,45101.52
Dell,Notebook,15.6,4,Linux,2.25,0,1024,0,0,Intel,Core i3,2.0,AMD,Radeon,R5 M430,Other,1366,False,24808.2336
Dell,Notebook,15.6,4,Windows,1.9,0,500,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,43956.0
HP,Notebook,15.6,4,Windows,2.04,0,500,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Standard Display,1920,False,36496.8
Dell,Gaming,17.3,32,Windows,4.42,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1070,IPS Display,1920,False,167778.72
Lenovo,Notebook,15.6,6,Windows,2.4,256,0,0,0,Intel,Core i5,2.5,Nvidia,GeForce,920MX,Standard Display,1920,False,37029.6
Dell,2 in 1 Convertible,13.3,16,Windows,1.22,512,0,0,0,Intel,Core i7,1.3,Intel,HD,Graphics 615,Touchscreen Display,3200,True,101178.72
Dell,Ultrabook,14.0,8,Windows,1.5,256,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,Touchscreen Display,2560,True,104587.57439999998
Dell,Gaming,17.3,32,Windows,4.42,256,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 1070,Standard Display,1920,False,149184.0
Toshiba,Notebook,14.0,8,Windows,1.95,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,62870.4
Asus,Gaming,17.3,16,Windows,2.73,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1060,Standard Display,1920,False,109218.672
HP,Notebook,15.6,8,Windows,2.04,128,1024,0,0,Intel,Core i5,2.7,Nvidia,GeForce,930MX,IPS Display,1920,False,52161.12
Lenovo,Notebook,14.0,4,Windows,1.7,0,0,0,508,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,53386.56
Asus,2 in 1 Convertible,15.6,16,Windows,2.3,512,2048,0,0,Intel,Core i7,2.7,Nvidia,GeForce,Other,Touchscreen Display,3840,True,95850.72
HP,Notebook,15.6,6,Windows,2.04,0,1024,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Other,1366,False,30849.12
Asus,Gaming,17.3,16,Windows,2.99,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050 Ti,Standard Display,1920,False,93186.72
Dell,2 in 1 Convertible,15.6,12,Windows,2.19,512,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,IPS Display,1920,True,69210.72
Toshiba,Notebook,13.3,4,Windows,1.2,128,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,63669.6
Lenovo,Notebook,15.6,6,Windows,2.2,256,0,0,0,AMD,Other,3.6,AMD,Radeon,530,Standard Display,1920,False,29250.72
Fujitsu,Notebook,15.6,4,Windows,2.3,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,34578.72
Toshiba,Notebook,14.0,4,Windows,1.75,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,48751.2
Dell,Notebook,15.6,4,Windows,2.25,0,500,0,0,Intel,Core i5,2.5,AMD,Radeon,R5 M430,Other,1366,False,31914.72
HP,Notebook,15.6,8,Windows,2.04,0,1024,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,False,42943.68
Lenovo,Gaming,15.6,8,Windows,2.5,128,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1060,IPS Display,1920,False,63349.92
Dell,Notebook,15.6,8,Windows,2.36,0,1024,0,0,Intel,Core i7,2.7,AMD,Radeon,R7 M445,Other,1366,False,39906.72
Dell,Notebook,14.0,8,Windows,1.6,128,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,False,59620.32
HP,Netbook,12.5,8,Windows,0.97,512,0,0,0,Intel,Other,1.2,Intel,HD,Graphics 515,Standard Display,1920,False,101658.24
HP,Notebook,15.6,4,Windows,2.1,128,1024,0,0,Intel,Core i3,2.0,AMD,Radeon,520,Standard Display,1920,False,26586.72
Lenovo,Notebook,15.6,4,No OS,1.9,128,0,0,0,Intel,Celeron Dual Core,1.1,Intel,HD,Graphics 500,Other,1366,False,14418.6336
Lenovo,Notebook,15.6,8,Windows,2.3,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,71874.72
Dell,2 in 1 Convertible,13.3,8,Windows,1.68,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,True,47365.92
Asus,Notebook,13.3,8,Windows,1.4,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,3200,False,61272.0
HP,Ultrabook,13.3,8,Windows,1.11,256,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,IPS Display,1920,True,71874.72
Acer,Notebook,15.6,4,Windows,2.4,0,500,0,0,Intel,Other,1.1,Intel,HD,Graphics 505,Other,1366,False,20246.4
Asus,Gaming,15.6,16,Windows,2.5,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050 Ti,Standard Display,1920,False,95850.72
HP,Ultrabook,14.0,8,Windows,1.48,512,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Standard Display,1920,False,111301.92
Acer,Gaming,15.6,8,Windows,2.7,128,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050,IPS Display,1920,False,67132.8
HP,Notebook,13.3,8,Windows,1.34,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,IPS Display,1920,False,63349.92
Dell,Notebook,15.6,4,Windows,2.18,128,0,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Other,1366,False,29144.16
HP,Notebook,14.0,4,Windows,1.64,0,500,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,41505.12
Toshiba,Notebook,13.3,4,Windows,1.2,128,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,63669.6
HP,Notebook,14.0,4,Windows,1.48,256,0,0,0,Intel,Core i5,2.4,Intel,HD,Graphics 520,Other,1366,False,58607.46719999999
HP,Notebook,14.0,4,Windows,1.95,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,False,64202.4
HP,Ultrabook,14.0,8,Windows,1.43,256,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,Standard Display,1920,False,77202.72
HP,Notebook,14.0,8,Windows,1.64,256,0,0,0,Intel,Core i5,2.5,Nvidia,GeForce,930MX,Standard Display,1920,False,55904.5728
HP,Notebook,14.0,4,Windows,1.64,0,500,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Other,1366,False,36443.52
Dell,Gaming,15.6,8,Windows,2.65,0,0,0,1024,Intel,Core i5,2.5,Nvidia,GeForce,GTX 1050,Standard Display,1920,False,50562.72
HP,Ultrabook,12.5,4,Windows,1.26,0,500,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,False,81997.92
HP,Notebook,14.0,4,Windows,1.48,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,False,84715.2
HP,Ultrabook,14.0,8,Windows,1.54,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,False,100550.5488
HP,Notebook,13.3,4,Windows,1.49,0,500,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Other,1366,False,42624.0
Toshiba,Notebook,13.3,8,Windows,1.5,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,64468.8
HP,Notebook,15.6,4,Windows,2.04,256,0,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Other,1366,False,41025.0672
Lenovo,Notebook,17.3,16,Windows,2.4,512,0,0,0,Intel,Core i7,2.7,Nvidia,Quadro,Other,IPS Display,3840,False,158135.04
Toshiba,Notebook,14.0,8,Windows,1.47,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,IPS Display,1920,False,79387.2
HP,Notebook,14.0,8,Windows,1.43,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,False,118761.12
Dell,2 in 1 Convertible,15.6,4,Windows,2.08,0,1024,0,0,Intel,Core i3,2.3,Intel,HD,Graphics 520,IPS Display,1920,True,42410.3472
Toshiba,Ultrabook,13.3,8,Windows,1.2,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,84715.2
HP,Notebook,13.3,8,Windows,1.11,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,IPS Display,1920,False,61218.72
HP,Notebook,14.0,8,Windows,1.64,256,0,0,0,Intel,Core i7,2.7,Nvidia,GeForce,930MX,Standard Display,1920,False,63159.7104
Dell,Notebook,15.6,8,Windows,2.09,0,500,0,0,Intel,Core i5,2.4,Intel,HD,Graphics 520,Standard Display,1920,False,55754.3232
HP,Ultrabook,12.5,4,Windows,1.26,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,83063.52
HP,Notebook,14.0,4,Windows,2.31,0,500,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,63349.92
HP,Notebook,14.0,4,Windows,1.95,0,500,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,56476.8
Dell,Ultrabook,13.3,8,Windows,1.29,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Touchscreen Display,3200,True,86526.72
HP,Notebook,17.3,8,Windows,2.63,256,0,0,0,Intel,Core i5,2.5,Nvidia,GeForce,930MX,Standard Display,1920,False,57542.4
HP,Notebook,14.0,4,Windows,1.64,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,51841.44
Acer,Notebook,15.6,6,Windows,2.1,0,1024,0,0,AMD,Other,3.0,AMD,Radeon,R5,Other,1366,False,21791.52
MSI,Gaming,17.3,8,Windows,2.7,128,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050,Standard Display,1920,False,63499.10399999999
HP,Notebook,14.0,8,Windows,1.95,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,63669.6
HP,Notebook,15.6,8,Windows,1.84,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,False,65480.5872
HP,Ultrabook,12.5,8,Windows,1.26,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,False,71874.72
HP,Notebook,15.6,4,Windows,2.04,0,500,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,39533.76
Toshiba,Ultrabook,14.0,8,Windows,1.47,256,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,IPS Display,1920,False,91908.0
Dell,Notebook,15.6,8,Windows,2.09,256,0,0,0,Intel,Core i5,2.4,Intel,HD,Graphics 520,Standard Display,1920,False,56633.976
HP,Notebook,14.0,8,Windows,1.64,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,False,53839.9728
Lenovo,2 in 1 Convertible,15.6,4,Windows,1.8,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,1920,True,45128.16
Vero,Notebook,14.0,2,Windows,1.45,0,0,32,0,Intel,Other,1.44,Intel,HD,Graphics 400,Other,1366,False,11231.424
Toshiba,Notebook,15.6,16,Windows,2.4,256,0,0,0,Intel,Core i7,2.5,Nvidia,GeForce,Other,IPS Display,1920,False,75924.0
Lenovo,Notebook,15.6,8,Windows,2.3,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,55922.688
HP,Notebook,14.0,4,Windows,1.54,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,53280.0
HP,Notebook,15.6,8,Windows,1.84,256,500,0,0,Intel,Core i5,2.4,Intel,HD,Graphics 520,Standard Display,1920,False,112065.9552
HP,Notebook,14.0,8,Windows,1.43,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,78268.31999999999
MSI,Gaming,17.3,16,Windows,3.78,256,1024,0,0,Intel,Core i7,2.7,Nvidia,GeForce,GTX 980M,IPS Display,1920,False,82351.6992
Lenovo,Gaming,17.3,16,Windows,4.6,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 980M,IPS Display,1920,False,122010.66719999998
Asus,Netbook,11.6,4,Chrome OS,1.2,0,0,16,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,Other,1366,False,15339.311999999998
Lenovo,Notebook,14.0,16,Windows,1.1,256,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,IPS Display,2560,False,139593.6
HP,Notebook,15.6,8,Windows,1.91,0,1024,0,0,Intel,Core i7,2.7,Nvidia,GeForce,940MX,IPS Display,1920,False,52161.12
Dell,2 in 1 Convertible,15.6,8,Windows,2.3,256,0,0,0,Intel,Core i5,2.7,Intel,HD,Graphics 620,IPS Display,1920,True,58288.32
HP,Notebook,15.6,4,Windows,2.04,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,52161.12
Dell,Ultrabook,13.3,16,Windows,1.2,1024,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Touchscreen Display,3200,True,120093.12
HP,Notebook,15.6,4,Windows,2.31,0,500,0,0,Intel,Core i3,2.3,Intel,HD,Graphics 520,Other,1366,False,37570.392
HP,Notebook,15.6,4,No OS,1.96,0,500,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,26586.72
Acer,Notebook,15.6,8,Windows,2.4,0,1024,0,0,AMD,Other,2.2,AMD,Radeon,R5,Other,1366,False,23922.72
Dell,2 in 1 Convertible,13.3,12,Windows,1.6,256,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,IPS Display,1920,True,69210.72
MSI,Gaming,15.6,16,Windows,2.94,256,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 1060,Standard Display,1920,False,96916.32
HP,Notebook,15.6,8,Windows,2.04,256,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Standard Display,1920,False,57009.6
Asus,Gaming,17.3,16,No OS,4.0,0,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,Other,IPS Display,1920,False,53173.44
Dell,Notebook,15.6,4,Windows,2.25,0,1024,0,0,Intel,Core i5,2.5,Intel,HD,Graphics,Standard Display,1920,False,29783.52
Dell,Notebook,15.6,16,Windows,2.32,0,2048,0,0,Intel,Core i7,2.7,AMD,Radeon,R7 M445,Standard Display,1920,False,52746.6672
MSI,Gaming,15.6,16,Windows,1.8,256,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 1060,Standard Display,1920,False,102777.12
Dell,Ultrabook,13.3,8,Windows,1.29,256,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Standard Display,1920,False,77682.23999999999
Asus,Gaming,17.3,64,Windows,3.58,1024,0,0,0,Intel,Core i7,2.7,Nvidia,GeForce,Other,IPS Display,1920,False,211788.0
Dell,2 in 1 Convertible,13.3,8,Windows,1.62,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,True,42517.9728
Dell,Gaming,15.6,16,Windows,3.21,256,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,Other,Standard Display,3840,False,70809.12
Apple,Ultrabook,12.0,8,macOS,0.92,0,0,256,0,Intel,Other,1.1,Intel,HD,Graphics 515,IPS Display,2304,False,69264.0
Dell,Notebook,15.6,4,Windows,2.06,0,500,0,0,Intel,Core i3,2.3,Intel,HD,Graphics 520,Other,1366,False,25679.8944
HP,Notebook,15.6,4,Windows,2.31,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,63882.72
HP,Ultrabook,12.5,8,Windows,1.26,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,63882.72
HP,Notebook,13.3,8,Windows,1.49,256,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Standard Display,1920,False,58075.2
Lenovo,Ultrabook,12.5,8,Windows,1.3,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,1920,True,91294.7472
Lenovo,Notebook,17.3,8,Windows,3.0,0,1024,0,0,Intel,Core i5,2.3,AMD,Radeon,Other,Other,1600,False,35111.52
Lenovo,Notebook,15.6,4,Windows,2.3,0,1024,0,0,Intel,Core i5,2.3,Nvidia,GeForce,Other,IPS Display,1920,False,52054.56
MSI,Gaming,17.3,16,Windows,3.78,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1070,Standard Display,1920,False,133146.72
Lenovo,Notebook,15.6,4,Windows,2.1,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,28771.2
HP,Notebook,15.6,4,Windows,2.31,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,50083.2
Lenovo,Ultrabook,12.5,8,Windows,0.99,512,0,0,0,Intel,Other,1.2,Intel,HD,Graphics 515,IPS Display,2560,True,74538.72
Lenovo,Gaming,17.3,32,Windows,4.6,512,0,0,1024,Intel,Core i7,2.7,Nvidia,GeForce,GTX 980M,IPS Display,1920,False,172627.19999999998
Lenovo,2 in 1 Convertible,10.1,4,Windows,0.69,0,0,64,0,Intel,Other,1.44,Intel,HD,Graphics 400,IPS Display,1920,True,34433.2656
HP,Ultrabook,13.3,16,Windows,1.3,512,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,IPS Display,3840,False,109170.72
Dell,Notebook,15.6,8,Windows,2.18,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Standard Display,1920,False,39960.0
HP,Notebook,14.0,4,Windows,1.54,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,54931.14719999999
HP,Workstation,15.6,8,Windows,1.9,256,0,0,0,Intel,Core i7,2.5,AMD,FirePro,Other,Standard Display,1920,False,79653.59999999999
Lenovo,Notebook,14.0,8,Windows,1.7,180,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,63882.72
HP,Notebook,13.3,4,Chrome OS,1.29,0,0,32,0,Intel,Other,1.5,Intel,HD,Graphics 515,Standard Display,3200,False,32767.2
Acer,Notebook,15.6,4,Windows,2.4,0,500,0,0,AMD,Other,2.2,AMD,Radeon,R5,Other,1366,False,20619.36
Dell,Notebook,15.6,4,Linux,2.2,0,500,0,0,Intel,Other,1.6,Intel,HD,Graphics,Other,1366,False,20965.1472
HP,Notebook,15.6,4,No OS,1.86,0,1024,0,0,Intel,Core i3,2.0,Intel,HD,Graphics 520,Other,1366,False,18434.3472
Asus,Gaming,17.3,8,Windows,2.7,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1060,IPS Display,1920,False,85194.72
